,AAPL,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,information,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2001/8/14 20:00,,0.077787507,1.722703127,-2.74E+24,4.21E+26,4.266467987,0.004030517,-2352.044728,-92134.68733,364405,364405,1.246139027,1.338394173,-8.74E+27,364405,364405,1,1.00E-05,0,1.338394173,"[{'status': 1, 'created': Timestamp('2001-08-13 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-14 00:00:00+0000', tz='UTC', offset='C'), 'id': '61501ce658ed4964b97023fffb47e9bd', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-08-14 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-14 00:00:00+0000', tz='UTC', offset='C'), 'id': 'd3b0a5ab1eb84fbe8f34e5238d7f0aa2', 'filled': 0}]",2001-08-14 20:00:00+00:00,1-Aug,2001-08-14 13:31:00+00:00,1538.955272,272270.3127,"[{'amount': 1550, 'last_sale_price': 235.09999999999999, 'cost_basis': 123.95786279558716, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.005684437,29.64825737,0,0,0,88.94698279,-89782.64261,360514,360514,156,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '61501ce658ed4964b97023fffb47e9bd', 'price': 235.10447277051128, 'dt': Timestamp('2001-08-14 00:00:00+0000', tz='UTC', offset='C')}]",0.476564099
2001/8/15 20:00,,0.07754383,1.738192679,-3.17E+24,4.92E+26,4.274052248,0.004013055,-2362.044794,-94496.73213,368316,368316,0.854398004,1.345106219,-1.02E+28,368316,368316,1,1.00E-05,0,1.345106219,"[{'status': 1, 'created': Timestamp('2001-08-14 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-15 00:00:00+0000', tz='UTC', offset='C'), 'id': 'd3b0a5ab1eb84fbe8f34e5238d7f0aa2', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-08-15 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-15 00:00:00+0000', tz='UTC', offset='C'), 'id': '103a278cd3b2423f9278ae832be28e53', 'filled': 0}]",2001-08-15 20:00:00+00:00,1-Aug,2001-08-15 13:31:00+00:00,1548.955206,273819.2679,"[{'amount': 1560, 'last_sale_price': 236.09999999999999, 'cost_basis': 124.67739238939694, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.005689035,24.58184803,0,0,0,72.17740713,-92134.68733,364405,364405,157,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': 'd3b0a5ab1eb84fbe8f34e5238d7f0aa2', 'price': 236.10447942991144, 'dt': Timestamp('2001-08-15 00:00:00+0000', tz='UTC', offset='C')}]",0.883794675
2001/8/16 20:00,,0.07730236,1.75378223,-4.93E+24,7.71E+26,4.261180569,0.00400739,-2372.04486,-96868.77699,372247,372247,0.913693216,1.351766294,-1.59E+28,372247,372247,1,1.00E-05,0,1.351766294,"[{'status': 1, 'created': Timestamp('2001-08-15 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-16 00:00:00+0000', tz='UTC', offset='C'), 'id': '103a278cd3b2423f9278ae832be28e53', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-08-16 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-16 00:00:00+0000', tz='UTC', offset='C'), 'id': 'cc1b0aab035e47c486ccd1168233b223', 'filled': 0}]",2001-08-16 20:00:00+00:00,1-Aug,2001-08-16 13:31:00+00:00,1558.95514,275378.223,"[{'amount': 1570, 'last_sale_price': 237.09999999999999, 'cost_basis': 125.3941254699471, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.005693373,25.31724329,0,0,0,72.86911301,-94496.73213,368316,368316,158,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '103a278cd3b2423f9278ae832be28e53', 'price': 237.10448603577098, 'dt': Timestamp('2001-08-16 00:00:00+0000', tz='UTC', offset='C')}]",0.840089014
2001/8/17 20:00,,0.077063067,1.769471781,-6.68E+24,1.05E+27,4.251388766,0.004009623,-2382.044926,-99250.82191,376198,376198,1.404210237,1.358374556,-2.16E+28,376198,376198,1,1.00E-05,0,1.358374556,"[{'status': 1, 'created': Timestamp('2001-08-16 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-17 00:00:00+0000', tz='UTC', offset='C'), 'id': 'cc1b0aab035e47c486ccd1168233b223', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-08-17 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-17 00:00:00+0000', tz='UTC', offset='C'), 'id': 'e8ec10612ba74354b4483fc1b4f5c45c', 'filled': 0}]",2001-08-17 20:00:00+00:00,1-Aug,2001-08-17 13:31:00+00:00,1568.955074,276947.1781,"[{'amount': 1580, 'last_sale_price': 238.09999999999999, 'cost_basis': 126.1081151352541, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.005697455,31.65179371,0,0,0,89.42620753,-96868.77699,372247,372247,159,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': 'cc1b0aab035e47c486ccd1168233b223', 'price': 238.10449258845549, 'dt': Timestamp('2001-08-17 00:00:00+0000', tz='UTC', offset='C')}]",0.365261543
2001/8/20 20:00,,0.077979265,1.81686133,-1.20E+25,1.82E+27,4.247558194,0.004203039,-2412.045119,-101662.867,383349,383349,1.248628955,1.360908313,-3.67E+28,383349,383349,1,1.00E-05,0,1.360908313,"[{'status': 1, 'created': Timestamp('2001-08-17 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-20 00:00:00+0000', tz='UTC', offset='C'), 'id': 'e8ec10612ba74354b4483fc1b4f5c45c', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-08-20 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-20 00:00:00+0000', tz='UTC', offset='C'), 'id': '5421ca2572724a7db6d25136859f80b7', 'filled': 0}]",2001-08-20 20:00:00+00:00,1-Aug,2001-08-20 13:31:00+00:00,4738.954881,281686.133,"[{'amount': 1590, 'last_sale_price': 241.09999999999999, 'cost_basis': 126.83199184466177, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.017111403,29.40941067,0,0,0,84.07863554,-99250.82191,376198,376198,160,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': 'e8ec10612ba74354b4483fc1b4f5c45c', 'price': 241.10451193107281, 'dt': Timestamp('2001-08-20 00:00:00+0000', tz='UTC', offset='C')}]",0.568232375
2001/8/21 20:00,,0.077742724,1.832750878,-1.82E+25,2.77E+27,4.234317285,0.004201648,-2422.045183,-104084.9122,387360,387360,1.591008196,1.367434048,-5.57E+28,387360,387360,1,1.00E-05,0,1.367434048,"[{'status': 1, 'created': Timestamp('2001-08-20 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-21 00:00:00+0000', tz='UTC', offset='C'), 'id': '5421ca2572724a7db6d25136859f80b7', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-08-21 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-21 00:00:00+0000', tz='UTC', offset='C'), 'id': '3ba24cd2743b4606bc3d572dcc679c8d', 'filled': 0}]",2001-08-21 20:00:00+00:00,1-Aug,2001-08-21 13:31:00+00:00,1588.954817,283275.0878,"[{'amount': 1600, 'last_sale_price': 242.09999999999999, 'cost_basis': 127.55307013484924, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.00564087,33.78979726,0,0,0,94.53397786,-101662.867,383349,383349,161,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '5421ca2572724a7db6d25136859f80b7', 'price': 242.10451827465735, 'dt': Timestamp('2001-08-21 00:00:00+0000', tz='UTC', offset='C')}]",0.241742682
2001/8/22 20:00,,0.077508257,1.848740425,-3.07E+25,4.73E+27,4.228682073,0.004171629,-2432.045246,-106516.9575,391391,391391,1.45407364,1.373908962,-9.48E+28,391391,391391,1,1.00E-05,0,1.373908962,"[{'status': 1, 'created': Timestamp('2001-08-21 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-22 00:00:00+0000', tz='UTC', offset='C'), 'id': '3ba24cd2743b4606bc3d572dcc679c8d', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-08-22 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-22 00:00:00+0000', tz='UTC', offset='C'), 'id': '997ca220d5ae4f9b98f934c020cc9dca', 'filled': 0}]",2001-08-22 20:00:00+00:00,1-Aug,2001-08-22 13:31:00+00:00,1598.954754,284874.0425,"[{'amount': 1610, 'last_sale_price': 243.09999999999999, 'cost_basis': 128.27140214995484, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.00564453,32.01144965,0,0,0,87.77834855,-104084.9122,387360,387360,162,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '3ba24cd2743b4606bc3d572dcc679c8d', 'price': 243.10452456685323, 'dt': Timestamp('2001-08-22 00:00:00+0000', tz='UTC', offset='C')}]",0.394666786
2001/8/23 20:00,,0.077275838,1.864829972,-3.02E+25,4.74E+27,4.261751964,0.004118047,-2442.045308,-108959.0028,395442,395442,1.637788316,1.380333227,-9.48E+28,395442,395442,1,1.00E-05,0,1.380333227,"[{'status': 1, 'created': Timestamp('2001-08-22 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-23 00:00:00+0000', tz='UTC', offset='C'), 'id': '997ca220d5ae4f9b98f934c020cc9dca', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-08-23 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-23 00:00:00+0000', tz='UTC', offset='C'), 'id': '204c17af4c584ff4918b12bcd24d2caa', 'filled': 0}]",2001-08-23 20:00:00+00:00,1-Aug,2001-08-23 13:31:00+00:00,1608.954692,286482.9972,"[{'amount': 1620, 'last_sale_price': 244.09999999999999, 'cost_basis': 128.9870387466095, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.005647951,34.37048922,0,0,0,92.49972062,-106516.9575,391391,391391,163,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '997ca220d5ae4f9b98f934c020cc9dca', 'price': 244.10453080800957, 'dt': Timestamp('2001-08-23 00:00:00+0000', tz='UTC', offset='C')}]",0.227041656
2001/8/24 20:00,,0.077045443,1.881019519,-5.37E+25,8.61E+27,4.266283157,0.004061971,-2452.04537,-111411.0481,399513,399513,0.984208572,1.386707023,-1.72E+29,399513,399513,1,1.00E-05,0,1.386707023,"[{'status': 1, 'created': Timestamp('2001-08-23 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-24 00:00:00+0000', tz='UTC', offset='C'), 'id': '204c17af4c584ff4918b12bcd24d2caa', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-08-24 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-24 00:00:00+0000', tz='UTC', offset='C'), 'id': '7957d83496da418c9979253cf93bfb29', 'filled': 0}]",2001-08-24 20:00:00+00:00,1-Aug,2001-08-24 13:31:00+00:00,1618.95463,288101.9519,"[{'amount': 1630, 'last_sale_price': 245.09999999999999, 'cost_basis': 129.70002953343075, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.005651137,25.87480908,0,0,0,68.42693703,-108959.0028,395442,395442,164,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '204c17af4c584ff4918b12bcd24d2caa', 'price': 245.10453699847287, 'dt': Timestamp('2001-08-24 00:00:00+0000', tz='UTC', offset='C')}]",0.896810947
2001/8/27 20:00,,0.077895481,1.929909063,-5.44E+25,9.68E+27,4.279069473,0.003681001,-2482.045553,-113893.0937,406884,406884,1.843959864,1.388725695,-1.90E+29,406884,406884,1,1.00E-05,0,1.388725695,"[{'status': 1, 'created': Timestamp('2001-08-24 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-27 00:00:00+0000', tz='UTC', offset='C'), 'id': '7957d83496da418c9979253cf93bfb29', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-08-27 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-27 00:00:00+0000', tz='UTC', offset='C'), 'id': 'eeaa20722c0f465490c8601ce0c4f9d2', 'filled': 0}]",2001-08-27 20:00:00+00:00,1-Aug,2001-08-27 13:31:00+00:00,4888.954447,292990.9063,"[{'amount': 1640, 'last_sale_price': 248.09999999999999, 'cost_basis': 130.42261810498991, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.016969529,36.73574163,0,0,0,98.22093621,-111411.0481,399513,399513,165,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '7957d83496da418c9979253cf93bfb29', 'price': 248.10455526912992, 'dt': Timestamp('2001-08-27 00:00:00+0000', tz='UTC', offset='C')}]",0.085949199
2001/8/28 20:00,,0.077667974,1.946298607,-6.06E+25,1.09E+28,4.29145257,0.003667353,-2492.045613,-116385.1393,411015,411015,1.758271198,1.395021533,-2.13E+29,411015,411015,1,1.00E-05,0,1.395021533,"[{'status': 1, 'created': Timestamp('2001-08-27 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-28 00:00:00+0000', tz='UTC', offset='C'), 'id': 'eeaa20722c0f465490c8601ce0c4f9d2', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-08-28 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-28 00:00:00+0000', tz='UTC', offset='C'), 'id': 'aa80686930fd41dd939c599ae9b7dfb6', 'filled': 0}]",2001-08-28 20:00:00+00:00,1-Aug,2001-08-28 13:31:00+00:00,1638.954387,294629.8607,"[{'amount': 1650, 'last_sale_price': 249.09999999999999, 'cost_basis': 131.14250866956715, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.005593875,35.62078952,0,0,0,93.33297751,-113893.0937,406884,406884,166,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': 'eeaa20722c0f465490c8601ce0c4f9d2', 'price': 249.10456126023354, 'dt': Timestamp('2001-08-28 00:00:00+0000', tz='UTC', offset='C')}]",0.188027409
